ImmutableMultiDict([('phrase', 'holita'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42|{'a', 'o', 'i'}
ImmutableMultiDict([('phrase', 'hola que tal estas?'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola', 'que', 'tal', 'estas'], [{'o', 'a'}, {'e', 'u'}, {'a'}, {'e', 'a'}]]
ImmutableMultiDict([('phrase', 'hola que tal estas'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola', 'que', 'tal', 'estas'], [{'o', 'a'}, {'u', 'e'}, {'a'}, {'a', 'e'}]]
ImmutableMultiDict([('phrase', 'hola que tal estas'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola', 'que', 'tal', 'estas'], [{'o', 'a'}, {'u', 'e'}, {'a'}, {'a', 'e'}]]
ImmutableMultiDict([('phrase', 'Hola, que tal estas?'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['Hola', 'que', 'tal', 'estas'], [{'o', 'a'}, {'e', 'u'}, {'a'}, {'e', 'a'}]]
ImmutableMultiDict([('phrase', 'que tal estas'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['que', 'tal', 'estas'], [{'e', 'u'}, {'a'}, {'e', 'a'}]]
ImmutableMultiDict([('phrase', 'hola caracola como estas hola hola'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola', 'caracola', 'como', 'estas', 'hola', 'hola'], [{'a', 'o'}, {'a', 'o'}, {'o'}, {'e', 'a'}, {'a', 'o'}, {'a', 'o'}]]
ImmutableMultiDict([('phrase', 'Hola, como estas? hola holita, se multiplica, como una ola'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['Hola', 'como', 'estas', 'hola', 'holita', 'se', 'multiplica', 'como', 'una', 'ola'], [{'a', 'o'}, {'o'}, {'a', 'e'}, {'a', 'o'}, {'a', 'i', 'o'}, {'e'}, {'u', 'a', 'i'}, {'o'}, {'u', 'a'}, {'a', 'o'}]]
ImmutableMultiDict([('phrase', 'hola holita, hola goloso'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola', 'holita', 'hola', 'goloso'], [{'a', 'o'}, {'a', 'i', 'o'}, {'a', 'o'}, {'o'}]]
ImmutableMultiDict([('phrase', 'Caracola, como estas?'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['Caracola', 'como', 'estas'], [{'o', 'a'}, {'o'}, {'e', 'a'}]]
ImmutableMultiDict([('phrase', 'hola que tal'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola', 'que', 'tal'], [{'a', 'o'}, {'u', 'e'}, {'a'}]]
ImmutableMultiDict([('phrase', 'hola que tal'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola', 'que', 'tal'], [{'a', 'o'}, {'e', 'u'}, {'a'}]]
ImmutableMultiDict([('phrase', 'hola que tal estas'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola', 'que', 'tal', 'estas'], [{'o', 'a'}, {'u', 'e'}, {'a'}, {'e', 'a'}]]
ImmutableMultiDict([('phrase', 'sergio que tal'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['sergio', 'que', 'tal'], [{'i', 'e', 'o'}, {'u', 'e'}, {'a'}]]
ImmutableMultiDict([('phrase', 'sergio que tal'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['sergio', 'que', 'tal'], [{'e', 'o', 'i'}, {'u', 'e'}, {'a'}]]
ImmutableMultiDict([('phrase', 'sergio que tal'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['sergio', 'que', 'tal'], [{'e', 'o', 'i'}, {'e', 'u'}, {'a'}]]
ImmutableMultiDict([('phrase', 'sergio que tal'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['sergio', 'que', 'tal'], [{'e', 'i', 'o'}, {'u', 'e'}, {'a'}]]
ImmutableMultiDict([('phrase', 'sergio que tal'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['sergio', 'que', 'tal'], [{'i', 'e', 'o'}, {'e', 'u'}, {'a'}]]
ImmutableMultiDict([('phrase', 'sergio que tal'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['sergio', 'que', 'tal'], [{'e', 'i', 'o'}, {'e', 'u'}, {'a'}]]
ImmutableMultiDict([('phrase', 'sergio que tal'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['sergio', 'que', 'tal'], [{'e', 'o', 'i'}, {'u', 'e'}, {'a'}]]
ImmutableMultiDict([('phrase', 'sergio que tal'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['sergio', 'que', 'tal'], [{'e', 'o', 'i'}, {'u', 'e'}, {'a'}]]
ImmutableMultiDict([('phrase', 'Me gustaria saber como estas hoy... Todo bien?'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['Me', 'gustaria', 'saber', 'como', 'estas', 'hoy', 'Todo', 'bien'], [{'e'}, {'u', 'a', 'i'}, {'a', 'e'}, {'o'}, {'a', 'e'}, {'o'}, {'o'}, {'i', 'e'}]]
ImmutableMultiDict([('phrase', 'Me gustaria saber como estas hoy'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['Me', 'gustaria', 'saber', 'como', 'estas', 'hoy'], [{'e'}, {'u', 'a', 'i'}, {'a', 'e'}, {'o'}, {'a', 'e'}, {'o'}]]
ImmutableMultiDict([('phrase', 'Me gustaria saber como '), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['Me', 'gustaria', 'saber', 'como'], [{'e'}, {'u', 'a', 'i'}, {'a', 'e'}, {'o'}]]
ImmutableMultiDict([('phrase', 'hola, que tal estas'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola', 'que', 'tal', 'estas'], [{'a', 'o'}, {'e', 'u'}, {'a'}, {'e', 'a'}]]
ImmutableMultiDict([('phrase', 'hola, que tal '), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola', 'que', 'tal'], [{'a', 'o'}, {'e', 'u'}, {'a'}]]
ImmutableMultiDict([('phrase', 'hola, que tal estas tio?'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola', 'que', 'tal', 'estas', 'tio'], [{'o', 'a'}, {'e', 'u'}, {'a'}, {'a', 'e'}, {'o', 'i'}]]
ImmutableMultiDict([('phrase', 'hola caracola como vas?'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola', 'caracola', 'como', 'vas'], [{'o', 'a'}, {'o', 'a'}, {'o'}, {'a'}]]
ImmutableMultiDict([('phrase', 'como estas sergio? todo bien?'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['como', 'estas', 'sergio', 'todo', 'bien'], [{'o'}, {'a', 'e'}, {'o', 'i', 'e'}, {'o'}, {'i', 'e'}]]
ImmutableMultiDict([('phrase', 'como estas sergio? todo bien?'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['como', 'estas', 'sergio', 'todo', 'bien'], [{'o'}, {'e', 'a'}, {'e', 'i', 'o'}, {'o'}, {'e', 'i'}]]
ImmutableMultiDict([('phrase', 'adios con el corazon'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['adios', 'con', 'el', 'corazon'], [{'i', 'o', 'a'}, {'o'}, {'e'}, {'o', 'a'}]]
ImmutableMultiDict([('phrase', 'que tal estas bb'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['que', 'tal', 'estas', 'bb'], [{'u', 'e'}, {'a'}, {'a', 'e'}, set()]]
ImmutableMultiDict([('phrase', 'que tal estas bb'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['que', 'tal', 'estas', 'bb'], [{'u', 'e'}, {'a'}, {'a', 'e'}, set()]]
ImmutableMultiDict([('phrase', 'que tal estas bb'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[[], []]
ImmutableMultiDict([('phrase', 'que tal estas bb. Todo bien?'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[[], []]
ImmutableMultiDict([('phrase', 'que tal estas bb. Todo bien?'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['que tal estas bb', ' Todo bien?'], [{'u', 'e', 'a'}, {'o', 'i', 'e'}]]
ImmutableMultiDict([('phrase', 'que tal estas bb. Todo bien?'), ('letters', 'aeiou,qst')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['que tal estas bb', 'que tal estas bb', ' Todo bien?', ' Todo bien?'], [{'a', 'u', 'e'}, {'q', 's', 't'}, {'i', 'o', 'e'}, set()]]
ImmutableMultiDict([('phrase', 'Pablito clavo un clavito. ¿que clavito clavo pablito?'), ('letters', 'aeiou, pc')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['Pablito clavo un clavito', 'Pablito clavo un clavito', ' ¿que clavito clavo pablito?', ' ¿que clavito clavo pablito?'], [{'i', 'u', 'a', 'o'}, {' ', 'c'}, {'o', 'i', 'a', 'u', 'e'}, {' ', 'p', 'c'}]]
ImmutableMultiDict([('phrase', 'hola caracola, como estas'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola caracola, como estas'], [{'a', 'o', 'e'}]]
ImmutableMultiDict([('phrase', 'hola'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola'], [{'a', 'o'}]]
ImmutableMultiDict([('phrase', 'hola que tal'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola que tal'], [{'a', 'u', 'e', 'o'}]]
ImmutableMultiDict([('phrase', 'hola'), ('letters', 'aeiou,hl')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola', 'hola'], [{'a', 'o'}, {'l', 'h'}]]
ImmutableMultiDict([('phrase', 'hola caracola'), ('letters', 'aeiou')])|127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54|[['hola caracola'], [{'a', 'o'}]]
